,Protocol Type,Service,Flag,Logged In,Count,Serror Rate,Srv Serror Rate,Rerror Rate,Srv Rerror Rate,Same Srv Rate,Dst Host Count,Dst Host Srv Count,Dst Host Same Srv Rate,Dst Host Serror Rate,Dst Host Srv Serror Rate,Dst Host Rerror Rate,Dst Host Srv Rerror Rate,Difficulty Level,Class
227,1,4,1,0,207,0.0,0.0,1.0,1.0,0.02,255,4,0.02,0.0,0.0,1.0,1.0,20,0
228,1,49,5,0,61,1.0,1.0,0.0,0.0,0.33,255,20,0.08,1.0,1.0,0.0,0.0,20,0
229,1,39,5,0,294,1.0,1.0,0.0,0.0,0.02,255,8,0.03,1.0,1.0,0.0,0.0,19,0
230,1,49,5,0,119,1.0,1.0,0.0,0.0,0.13,255,15,0.06,1.0,1.0,0.0,0.0,21,0
231,1,49,5,0,287,1.0,1.0,0.0,0.0,0.07,147,21,0.14,0.99,1.0,0.0,0.0,18,0
232,1,49,1,0,237,0.0,0.0,1.0,1.0,0.06,255,14,0.05,0.0,0.0,1.0,1.0,21,0
233,1,28,5,0,195,1.0,1.0,0.0,0.0,0.02,255,3,0.01,1.0,1.0,0.0,0.0,19,0
234,1,49,1,0,223,0.0,0.0,1.0,1.0,0.01,255,2,0.01,0.0,0.0,1.0,1.0,21,0
235,1,24,5,0,2,1.0,1.0,0.0,0.0,1.0,255,55,0.22,1.0,1.0,0.0,0.0,19,0
236,1,49,5,0,17,1.0,1.0,0.0,0.0,1.0,255,11,0.04,1.0,1.0,0.0,0.0,20,0
237,0,15,9,0,414,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,18,0
238,1,26,5,0,143,1.0,1.0,0.0,0.0,0.07,255,10,0.04,1.0,1.0,0.0,0.0,20,0
239,1,6,1,0,116,0.0,0.0,1.0,1.0,0.12,255,14,0.05,0.0,0.0,1.0,1.0,19,0
240,1,24,5,0,43,1.0,1.0,0.0,0.0,0.35,255,65,0.25,1.0,1.0,0.0,0.0,19,0
241,1,5,5,0,138,1.0,1.0,0.0,0.0,0.01,255,1,0.0,1.0,1.0,0.0,0.0,19,0
242,1,28,5,0,277,1.0,1.0,0.0,0.0,0.07,255,8,0.03,1.0,1.0,0.0,0.0,19,0
243,1,49,1,0,164,0.0,0.0,1.0,1.0,0.1,255,17,0.07,0.0,0.0,1.0,1.0,21,0
244,1,24,9,1,4,0.0,0.0,0.0,0.0,1.0,200,200,1.0,0.0,0.0,0.05,0.05,12,0
245,1,49,5,0,131,1.0,1.0,0.0,0.0,0.14,255,37,0.15,1.0,1.0,0.0,0.0,18,0
246,1,8,1,0,267,0.0,0.0,1.0,1.0,0.04,255,11,0.04,0.0,0.0,1.0,1.0,20,0
247,1,26,1,0,74,0.0,0.0,1.0,1.0,0.11,255,8,0.03,0.0,0.0,1.0,1.0,18,0
248,1,67,5,0,120,1.0,1.0,0.0,0.0,0.04,255,5,0.02,1.0,1.0,0.0,0.0,20,0
249,1,49,5,0,6,1.0,1.0,0.0,0.0,0.33,255,3,0.01,1.0,1.0,0.0,0.0,21,0
250,1,28,5,0,230,1.0,1.0,0.0,0.0,0.01,255,3,0.01,1.0,1.0,0.0,0.0,19,0
251,1,2,5,0,260,1.0,1.0,0.0,0.0,0.06,255,16,0.06,1.0,1.0,0.0,0.0,19,0
252,1,49,5,0,260,1.0,1.0,0.0,0.0,0.03,255,8,0.03,1.0,1.0,0.0,0.0,21,0
253,1,37,5,0,289,1.0,1.0,0.0,0.0,0.01,255,3,0.01,1.0,1.0,0.0,0.0,18,0
254,1,49,5,0,141,1.0,1.0,0.0,0.0,0.06,255,17,0.07,1.0,1.0,0.0,0.0,21,0
255,1,67,5,0,296,1.0,1.0,0.0,0.0,0.04,255,12,0.05,1.0,1.0,0.0,0.0,19,0
256,1,9,5,0,266,1.0,1.0,0.0,0.0,0.03,255,9,0.04,1.0,1.0,0.0,0.0,20,0
257,0,15,9,0,366,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,18,0
258,1,24,5,0,211,1.0,1.0,0.0,0.0,0.09,255,20,0.08,1.0,1.0,0.0,0.0,19,0
259,1,59,5,0,116,1.0,1.0,0.0,0.0,0.02,255,2,0.01,1.0,1.0,0.0,0.0,20,0
260,1,49,5,0,121,1.0,1.0,0.0,0.0,0.17,255,15,0.06,1.0,1.0,0.0,0.0,21,0
261,1,49,5,0,124,1.0,1.0,0.0,0.0,0.03,255,4,0.02,1.0,1.0,0.0,0.0,21,0
262,1,5,5,0,271,1.0,1.0,0.0,0.0,0.05,255,13,0.05,1.0,1.0,0.0,0.0,20,0
263,1,11,5,0,298,1.0,1.0,0.0,0.0,0.05,255,15,0.06,1.0,1.0,0.0,0.0,20,0
264,1,49,5,0,299,1.0,1.0,0.0,0.0,0.03,255,5,0.02,1.0,1.0,0.0,0.0,21,0
265,1,28,5,0,280,1.0,1.0,0.0,0.0,0.05,255,14,0.05,1.0,1.0,0.0,0.0,20,0
266,1,24,5,0,18,1.0,1.0,0.0,0.0,1.0,20,18,0.9,0.9,1.0,0.0,0.0,16,0
267,1,49,1,0,107,0.0,0.0,1.0,1.0,0.18,231,19,0.08,0.0,0.0,1.0,1.0,18,0
268,1,29,5,0,292,1.0,1.0,0.0,0.0,0.03,255,9,0.04,1.0,1.0,0.0,0.0,19,0
269,1,33,5,0,267,1.0,1.0,0.0,0.0,0.07,255,19,0.07,1.0,1.0,0.0,0.0,20,0
270,0,15,9,0,511,0.0,0.0,0.0,0.0,1.0,255,193,0.76,0.0,0.0,0.0,0.0,19,0
271,1,18,5,0,69,1.0,1.0,0.0,0.0,0.28,255,66,0.26,1.0,1.0,0.0,0.0,19,0
272,1,67,5,0,129,1.0,1.0,0.0,0.0,0.05,255,7,0.03,1.0,1.0,0.0,0.0,20,0
273,1,58,5,0,211,1.0,1.0,0.0,0.0,0.08,255,17,0.07,1.0,1.0,0.0,0.0,19,0
274,1,49,5,0,133,1.0,1.0,0.0,0.0,0.15,255,16,0.06,1.0,1.0,0.0,0.0,21,0
275,1,51,1,0,146,0.0,0.0,1.0,1.0,0.12,255,16,0.06,0.0,0.0,1.0,1.0,21,0
276,1,49,5,0,292,1.0,1.0,0.0,0.0,0.04,255,15,0.06,1.0,1.0,0.0,0.0,21,0
277,1,49,5,0,9,1.0,1.0,0.0,0.0,0.22,255,19,0.07,1.0,1.0,0.0,0.0,19,0
278,1,7,5,0,265,1.0,1.0,0.0,0.0,0.04,255,11,0.04,1.0,1.0,0.0,0.0,20,0
279,1,68,5,0,282,1.0,1.0,0.0,0.0,0.04,255,7,0.03,1.0,1.0,0.0,0.0,20,0
280,0,15,9,0,510,0.0,0.0,0.0,0.0,1.0,255,85,0.33,0.0,0.0,0.0,0.0,19,0
281,1,18,5,0,291,1.0,1.0,0.0,0.0,0.08,255,24,0.09,1.0,1.0,0.0,0.0,19,0
282,1,16,5,0,116,1.0,1.0,0.0,0.0,0.01,255,1,0.0,1.0,1.0,0.0,0.0,19,0
283,1,26,5,0,103,1.0,1.0,0.0,0.0,0.13,255,19,0.07,1.0,1.0,0.0,0.0,18,0
284,1,41,1,0,111,0.0,0.0,1.0,1.0,0.12,255,13,0.05,0.0,0.0,1.0,1.0,20,0
285,1,49,5,0,187,1.0,1.0,0.0,0.0,0.12,255,22,0.09,1.0,1.0,0.0,0.0,21,0
286,1,49,5,0,201,1.0,1.0,0.0,0.0,0.08,255,18,0.07,1.0,1.0,0.0,0.0,21,0
287,1,20,5,0,76,1.0,1.0,0.0,0.0,0.24,255,58,0.23,1.0,1.0,0.0,0.0,19,0
288,1,49,5,0,231,1.0,1.0,0.0,0.0,0.06,255,14,0.05,1.0,1.0,0.0,0.0,21,0
289,1,20,5,0,66,1.0,1.0,0.0,0.0,0.27,255,36,0.14,1.0,1.0,0.0,0.0,18,0
290,1,49,5,0,81,1.0,1.0,0.0,0.0,0.2,255,2,0.01,1.0,1.0,0.0,0.0,18,0
291,1,49,5,0,218,1.0,1.0,0.0,0.0,0.04,176,8,0.05,0.99,1.0,0.0,0.0,18,0
292,1,57,5,0,247,1.0,1.0,0.0,0.0,0.05,255,12,0.05,1.0,1.0,0.0,0.0,21,0
293,1,11,5,0,260,1.0,1.0,0.0,0.0,0.03,255,9,0.04,1.0,1.0,0.0,0.0,21,0
294,1,49,5,0,258,1.0,1.0,0.0,0.0,0.03,255,7,0.03,1.0,1.0,0.0,0.0,21,0
295,1,2,5,0,218,1.0,1.0,0.0,0.0,0.02,255,7,0.03,1.0,1.0,0.0,0.0,20,0
296,1,41,5,0,144,1.0,1.0,0.0,0.0,0.01,255,3,0.01,1.0,1.0,0.0,0.0,20,0
297,1,7,5,0,270,1.0,1.0,0.0,0.0,0.02,255,5,0.02,1.0,1.0,0.0,0.0,18,0
298,1,23,1,0,226,0.0,0.0,1.0,1.0,0.01,255,3,0.01,0.0,0.0,1.0,1.0,19,0
299,1,49,5,0,133,1.0,1.0,0.0,0.0,0.04,255,5,0.02,1.0,1.0,0.0,0.0,21,0
300,1,60,5,0,46,1.0,1.0,0.0,0.0,0.2,255,63,0.25,1.0,1.0,0.0,0.0,18,0
301,1,49,5,0,279,1.0,1.0,0.0,0.0,0.04,255,14,0.05,1.0,1.0,0.0,0.0,21,0
302,1,49,5,0,148,1.0,1.0,0.0,0.0,0.13,255,37,0.15,1.0,1.0,0.0,0.0,18,0
303,1,49,5,0,211,1.0,1.0,0.0,0.0,0.03,255,6,0.02,1.0,1.0,0.0,0.0,21,0
304,1,68,5,0,266,1.0,1.0,0.0,0.0,0.02,255,4,0.02,1.0,1.0,0.0,0.0,19,0
305,2,49,9,0,86,0.0,0.0,0.0,0.0,1.0,255,53,0.21,0.0,0.0,0.0,0.0,17,0
306,1,66,2,0,121,0.0,0.0,1.0,1.0,0.12,255,15,0.06,0.0,0.0,1.0,1.0,19,0
307,1,49,5,0,210,1.0,1.0,0.0,0.0,0.03,255,12,0.05,1.0,1.0,0.0,0.0,21,0
308,1,49,5,0,251,1.0,1.0,0.0,0.0,0.06,255,20,0.08,1.0,1.0,0.0,0.0,21,0
309,1,28,5,0,275,1.0,1.0,0.0,0.0,0.06,255,17,0.07,1.0,1.0,0.0,0.0,20,0
310,1,49,5,0,196,1.0,1.0,0.0,0.0,0.05,255,20,0.08,1.0,1.0,0.0,0.0,20,0
311,1,69,5,0,276,1.0,1.0,0.0,0.0,0.03,255,8,0.03,1.0,1.0,0.0,0.0,20,0
312,1,4,1,0,140,0.0,0.0,1.0,1.0,0.14,255,20,0.08,0.0,0.0,1.0,1.0,18,0
313,1,34,5,0,103,1.0,1.0,0.0,0.0,0.03,255,3,0.01,1.0,1.0,0.0,0.0,21,0
314,1,17,5,0,150,1.0,1.0,0.0,0.0,0.13,255,20,0.08,1.0,1.0,0.0,0.0,19,0
315,1,49,1,0,135,0.0,0.0,1.0,1.0,0.15,255,37,0.15,0.0,0.0,1.0,1.0,18,0
316,1,37,5,0,197,1.0,1.0,0.0,0.0,0.1,255,19,0.07,1.0,1.0,0.0,0.0,18,0
317,1,38,5,0,234,1.0,1.0,0.0,0.0,0.07,255,16,0.06,1.0,1.0,0.0,0.0,21,0
318,1,49,5,0,283,1.0,1.0,0.0,0.0,0.04,255,11,0.04,1.0,1.0,0.0,0.0,21,0
319,1,24,5,0,7,1.0,1.0,0.0,0.0,1.0,7,7,1.0,1.0,1.0,0.0,0.0,16,0
320,1,34,2,0,134,0.0,0.0,1.0,1.0,0.14,255,19,0.07,0.0,0.0,1.0,1.0,20,0
321,1,60,5,0,263,1.0,1.0,0.0,0.0,0.07,255,18,0.07,1.0,1.0,0.0,0.0,20,0
322,1,40,5,0,135,1.0,1.0,0.0,0.0,0.1,255,13,0.05,1.0,1.0,0.0,0.0,20,0
323,1,7,5,0,147,0.99,1.0,0.0,0.0,0.13,255,19,0.07,1.0,1.0,0.0,0.0,19,0
324,1,32,5,0,145,1.0,1.0,0.0,0.0,0.11,255,7,0.03,1.0,1.0,0.0,0.0,20,0
325,1,2,5,0,269,1.0,1.0,0.0,0.0,0.07,255,3,0.01,1.0,1.0,0.0,0.0,18,0
326,1,49,5,0,198,1.0,1.0,0.0,0.0,0.1,255,2,0.01,1.0,1.0,0.0,0.0,18,0
327,1,58,5,0,255,1.0,1.0,0.0,0.0,0.05,255,14,0.05,1.0,1.0,0.0,0.0,21,0
328,1,13,5,0,203,1.0,1.0,0.0,0.0,0.07,255,14,0.05,1.0,1.0,0.0,0.0,20,0
329,1,58,5,0,247,1.0,1.0,0.0,0.0,0.08,255,20,0.08,1.0,1.0,0.0,0.0,20,0
330,1,57,5,0,225,1.0,1.0,0.0,0.0,0.04,255,9,0.04,1.0,1.0,0.0,0.0,21,0
331,1,49,5,0,222,1.0,1.0,0.0,0.0,0.05,82,12,0.15,0.98,1.0,0.0,0.0,18,0
332,1,49,5,0,276,1.0,1.0,0.0,0.0,0.02,255,6,0.02,1.0,1.0,0.0,0.0,21,0
333,1,58,1,0,201,0.0,0.0,1.0,1.0,0.0,255,1,0.0,0.0,0.0,1.0,1.0,20,0
334,1,24,9,1,4,0.0,0.0,0.0,0.0,1.0,185,185,1.0,0.0,0.0,0.05,0.05,11,0
335,1,38,5,0,106,1.0,1.0,0.0,0.0,0.14,255,15,0.06,1.0,1.0,0.0,0.0,20,0
336,1,26,5,0,84,0.99,1.0,0.0,0.0,0.01,255,1,0.0,1.0,1.0,0.0,0.0,18,0
337,1,49,5,0,128,1.0,1.0,0.0,0.0,0.03,255,9,0.04,1.0,1.0,0.0,0.0,21,0
338,1,30,1,0,105,0.0,0.0,1.0,1.0,0.03,255,3,0.01,0.0,0.0,1.0,1.0,21,0
339,1,18,5,0,31,1.0,1.0,0.0,0.0,0.39,255,12,0.05,1.0,1.0,0.0,0.0,19,0
340,1,60,5,0,296,1.0,1.0,0.0,0.0,0.04,255,17,0.07,1.0,1.0,0.0,0.0,20,0
341,1,59,1,0,226,0.0,0.0,1.0,1.0,0.06,255,14,0.05,0.0,0.0,1.0,1.0,19,0
342,1,49,1,0,208,0.0,0.0,1.0,1.0,0.03,255,6,0.02,0.0,0.0,1.0,1.0,21,0
343,1,24,9,1,4,0.0,0.0,0.0,0.0,1.0,62,62,1.0,0.0,0.0,0.19,0.19,13,0
344,1,41,5,0,101,1.0,1.0,0.0,0.0,0.01,255,1,0.0,1.0,1.0,0.0,0.0,19,0
345,1,49,5,0,146,1.0,1.0,0.0,0.0,0.12,255,31,0.12,1.0,1.0,0.0,0.0,18,0
346,1,2,5,0,202,1.0,1.0,0.0,0.0,0.01,255,7,0.03,1.0,1.0,0.0,0.0,18,0
347,1,49,5,0,137,1.0,1.0,0.0,0.0,0.12,127,5,0.04,1.0,1.0,0.0,0.0,18,0
348,1,24,9,1,7,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.04,0.04,16,0
349,1,20,5,0,229,1.0,1.0,0.0,0.0,0.09,255,20,0.08,1.0,1.0,0.0,0.0,20,0
350,1,49,5,0,273,1.0,1.0,0.0,0.0,0.03,255,11,0.04,1.0,1.0,0.0,0.0,21,0
351,1,49,5,0,56,1.0,1.0,0.0,0.0,0.05,255,17,0.07,1.0,1.0,0.0,0.0,18,0
352,0,15,9,0,511,0.0,0.0,0.0,0.0,1.0,255,153,0.6,0.0,0.0,0.02,0.0,19,0
353,0,15,9,0,511,0.0,0.0,0.0,0.0,1.0,255,30,0.12,0.0,0.0,0.0,0.0,18,0
354,1,39,5,0,220,1.0,1.0,0.0,0.0,0.08,255,20,0.08,1.0,1.0,0.0,0.0,20,0
355,1,49,5,0,245,1.0,1.0,0.0,0.0,0.07,255,18,0.07,1.0,1.0,0.0,0.0,21,0
356,1,23,5,0,247,1.0,1.0,0.0,0.0,0.05,255,12,0.05,1.0,1.0,0.0,0.0,20,0
357,2,49,9,0,3,0.0,0.0,0.0,0.0,1.0,255,3,0.01,0.0,0.0,0.0,0.0,16,0
358,1,7,5,0,126,0.99,1.0,0.0,0.0,0.06,255,8,0.03,1.0,1.0,0.0,0.0,20,0
359,1,49,1,0,101,0.0,0.0,1.0,1.0,0.17,26,2,0.08,0.0,0.0,1.0,1.0,15,0
360,1,20,5,0,218,1.0,1.0,0.0,0.0,0.1,255,21,0.08,1.0,1.0,0.0,0.0,19,0
361,1,49,5,0,86,1.0,1.0,0.0,0.0,0.03,255,18,0.07,1.0,1.0,0.0,0.0,19,0
362,1,49,5,0,131,1.0,1.0,0.0,0.0,0.02,255,19,0.07,1.0,1.0,0.0,0.0,21,0
363,1,30,5,0,129,1.0,1.0,0.0,0.0,0.01,255,1,0.0,1.0,1.0,0.0,0.0,19,0
364,1,55,5,0,272,1.0,1.0,0.0,0.0,0.01,255,3,0.01,1.0,1.0,0.0,0.0,21,0
365,1,32,5,0,236,1.0,1.0,0.0,0.0,0.04,255,10,0.04,1.0,1.0,0.0,0.0,19,0
366,1,24,9,1,2,0.0,0.0,0.0,0.0,1.0,10,10,1.0,0.0,0.0,0.0,0.0,9,0
367,1,6,1,0,142,0.0,0.0,1.0,1.0,0.13,255,19,0.07,0.0,0.0,1.0,1.0,20,0
368,1,49,5,0,258,1.0,1.0,0.0,0.0,0.07,255,6,0.02,1.0,1.0,0.0,0.0,21,0
369,1,49,5,0,132,1.0,1.0,0.0,0.0,0.19,255,25,0.1,1.0,1.0,0.0,0.0,21,0
370,0,15,9,0,143,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,18,0
371,1,63,5,0,106,1.0,1.0,0.0,0.0,0.01,255,1,0.0,1.0,1.0,0.0,0.0,20,0
372,1,66,2,0,73,0.0,0.0,1.0,1.0,0.03,255,2,0.01,0.0,0.0,1.0,1.0,18,0
373,1,59,5,0,231,1.0,1.0,0.0,0.0,0.07,255,14,0.05,1.0,1.0,0.0,0.0,20,0
374,1,49,5,0,140,1.0,1.0,0.0,0.0,0.14,255,19,0.07,1.0,1.0,0.0,0.0,21,0
375,1,60,5,0,238,1.0,1.0,0.0,0.0,0.07,255,18,0.07,1.0,1.0,0.0,0.0,20,0
376,1,49,5,0,214,1.0,1.0,0.0,0.0,0.01,255,1,0.0,1.0,1.0,0.0,0.0,21,0
377,1,49,5,0,150,1.0,1.0,0.0,0.0,0.17,255,7,0.03,1.0,1.0,0.0,0.0,20,0
378,1,49,5,0,200,1.0,1.0,0.0,0.0,0.04,255,12,0.05,1.0,1.0,0.0,0.0,21,0
379,1,58,5,0,236,1.0,1.0,0.0,0.0,0.08,255,19,0.07,1.0,1.0,0.0,0.0,20,0
380,1,49,5,0,296,1.0,1.0,0.0,0.0,0.07,255,19,0.07,1.0,1.0,0.0,0.0,21,0
381,1,49,5,0,290,1.0,1.0,0.0,0.0,0.06,255,7,0.03,1.0,1.0,0.0,0.0,21,0
382,1,49,5,0,85,1.0,1.0,0.0,0.0,0.15,255,13,0.05,1.0,1.0,0.0,0.0,21,0
383,1,60,5,0,79,1.0,1.0,0.0,0.0,0.25,255,60,0.24,1.0,1.0,0.0,0.0,18,0
384,1,2,1,0,253,0.0,0.0,1.0,1.0,0.03,255,7,0.03,0.0,0.0,1.0,1.0,18,0
385,1,18,5,0,10,1.0,1.0,0.0,0.0,0.5,255,65,0.25,1.0,1.0,0.0,0.0,20,0
386,1,41,5,0,138,1.0,1.0,0.0,0.0,0.07,255,2,0.01,1.0,1.0,0.0,0.0,20,0
387,1,49,5,0,125,1.0,1.0,0.0,0.0,0.14,255,4,0.02,1.0,1.0,0.0,0.0,21,0
388,1,55,5,0,9,1.0,1.0,0.0,0.0,0.44,255,4,0.02,1.0,1.0,0.0,0.0,20,0
389,1,37,5,0,215,1.0,1.0,0.0,0.0,0.02,255,16,0.06,1.0,1.0,0.0,0.0,18,0
390,1,69,5,0,254,1.0,1.0,0.0,0.0,0.01,255,2,0.01,1.0,1.0,0.0,0.0,19,0
391,1,49,1,0,122,0.0,0.0,1.0,1.0,0.16,23,14,0.61,0.0,0.0,1.0,1.0,15,0
392,1,34,5,0,131,1.0,1.0,0.0,0.0,0.02,255,13,0.05,1.0,1.0,0.0,0.0,18,0
393,1,8,5,0,247,1.0,1.0,0.0,0.0,0.08,255,2,0.01,1.0,1.0,0.0,0.0,18,0
394,1,66,5,0,131,1.0,1.0,0.0,0.0,0.02,255,2,0.01,1.0,1.0,0.0,0.0,20,0
395,1,68,5,0,265,1.0,1.0,0.0,0.0,0.05,255,13,0.05,1.0,1.0,0.0,0.0,20,0
396,1,24,9,1,3,0.0,0.0,0.0,0.0,1.0,51,51,1.0,0.02,0.02,0.02,0.02,12,0
397,1,49,5,0,253,1.0,1.0,0.0,0.0,0.04,255,9,0.04,1.0,1.0,0.0,0.0,21,0
398,1,34,5,0,144,1.0,1.0,0.0,0.0,0.01,255,2,0.01,1.0,1.0,0.0,0.0,19,0
399,1,49,5,0,266,1.0,1.0,0.0,0.0,0.06,255,12,0.05,1.0,1.0,0.0,0.0,21,0
400,1,40,1,0,105,0.0,0.0,1.0,1.0,0.17,255,3,0.01,0.0,0.0,1.0,1.0,18,0
401,1,67,5,0,170,1.0,1.0,0.0,0.0,0.09,255,17,0.07,1.0,1.0,0.0,0.0,18,0
402,1,8,1,0,238,0.0,0.0,1.0,1.0,0.03,255,7,0.03,0.0,0.0,1.0,1.0,20,0
403,1,24,5,0,41,1.0,1.0,0.0,0.0,0.27,255,58,0.23,1.0,1.0,0.0,0.0,18,0
404,1,9,2,0,277,0.0,0.0,1.0,1.0,0.05,255,15,0.06,0.0,0.0,1.0,1.0,20,0
405,1,66,5,0,135,1.0,1.0,0.0,0.0,0.13,255,7,0.03,1.0,1.0,0.0,0.0,19,0
406,1,49,1,0,120,0.0,0.0,1.0,1.0,0.16,255,18,0.07,0.0,0.0,1.0,1.0,21,0
407,1,59,5,0,280,1.0,1.0,0.0,0.0,0.07,255,10,0.04,1.0,1.0,0.0,0.0,19,0
408,1,24,9,1,3,0.0,0.0,0.0,0.0,1.0,98,98,1.0,0.01,0.01,0.01,0.01,11,0
409,1,2,5,0,225,1.0,1.0,0.0,0.0,0.02,255,17,0.07,1.0,1.0,0.0,0.0,18,0
410,1,18,5,0,67,0.97,1.0,0.03,0.0,0.25,255,57,0.22,1.0,1.0,0.0,0.0,20,0
411,1,16,5,0,138,1.0,1.0,0.0,0.0,0.12,255,17,0.07,1.0,1.0,0.0,0.0,20,0
412,1,4,1,0,231,0.0,0.0,1.0,1.0,0.07,255,16,0.06,0.0,0.0,1.0,1.0,19,0
413,1,49,5,0,172,1.0,1.0,0.0,0.0,0.08,255,5,0.02,1.0,1.0,0.0,0.0,20,0
414,2,49,9,0,83,0.0,0.0,0.0,0.0,1.0,255,50,0.2,0.0,0.0,0.0,0.0,17,0
415,1,35,5,0,278,1.0,1.0,0.0,0.0,0.02,255,5,0.02,1.0,1.0,0.0,0.0,19,0
416,1,24,5,0,20,0.95,1.0,0.05,0.0,0.25,255,41,0.16,1.0,1.0,0.0,0.0,19,0
417,1,24,9,1,6,0.0,0.0,0.17,0.17,1.0,255,255,1.0,0.0,0.0,0.05,0.05,16,0
418,1,6,1,0,117,0.0,0.0,1.0,1.0,0.13,255,15,0.06,0.0,0.0,1.0,1.0,19,0
419,1,7,5,0,290,1.0,1.0,0.0,0.0,0.05,255,15,0.06,1.0,1.0,0.0,0.0,21,0
420,1,17,2,0,136,0.0,0.0,1.0,1.0,0.04,255,6,0.02,0.0,0.0,1.0,1.0,20,0
421,1,49,5,0,260,1.0,1.0,0.0,0.0,0.02,255,5,0.02,1.0,1.0,0.0,0.0,21,0
422,2,49,9,0,51,0.0,0.0,0.0,0.0,1.0,254,51,0.2,0.02,0.0,0.0,0.0,15,0
423,1,63,5,0,263,1.0,1.0,0.0,0.0,0.07,255,18,0.07,1.0,1.0,0.0,0.0,20,0
424,2,49,9,0,37,0.0,0.0,0.0,0.0,1.0,255,4,0.02,0.0,0.0,0.0,0.0,15,0
425,1,49,5,0,129,1.0,1.0,0.0,0.0,0.02,255,7,0.03,1.0,1.0,0.0,0.0,21,0
426,1,40,5,0,131,1.0,1.0,0.0,0.0,0.04,255,5,0.02,1.0,1.0,0.0,0.0,19,0
427,1,49,5,0,112,1.0,1.0,0.0,0.0,0.11,156,9,0.06,1.0,1.0,0.0,0.0,18,0
428,1,49,5,0,228,1.0,1.0,0.0,0.0,0.03,255,7,0.03,1.0,1.0,0.0,0.0,21,0
429,1,49,5,0,106,1.0,1.0,0.0,0.0,0.02,255,2,0.01,1.0,1.0,0.0,0.0,21,0
430,1,11,1,0,233,0.0,0.0,1.0,1.0,0.02,255,4,0.02,0.0,0.0,1.0,1.0,20,0
431,1,35,1,0,104,0.0,0.0,1.0,1.0,0.17,255,1,0.0,0.0,0.0,1.0,1.0,18,0
432,1,49,5,0,101,1.0,1.0,0.0,0.0,0.1,179,13,0.07,1.0,1.0,0.0,0.0,18,0
433,0,15,9,0,509,0.0,0.0,0.0,0.0,1.0,255,148,0.58,0.0,0.0,0.0,0.0,19,0
434,1,49,5,0,175,1.0,1.0,0.0,0.0,0.02,21,3,0.14,0.33,1.0,0.05,0.0,18,0
435,1,49,1,0,261,0.0,0.0,1.0,1.0,0.02,255,4,0.02,0.0,0.0,1.0,1.0,21,0
436,1,67,5,0,131,1.0,1.0,0.0,0.0,0.02,255,3,0.01,1.0,1.0,0.0,0.0,20,0
437,1,30,5,0,98,1.0,1.0,0.0,0.0,0.12,255,12,0.05,1.0,1.0,0.0,0.0,18,0
438,1,6,5,0,126,1.0,1.0,0.0,0.0,0.04,255,5,0.02,1.0,1.0,0.0,0.0,19,0
439,2,49,9,0,49,0.0,0.0,0.0,0.0,1.0,255,49,0.19,0.0,0.0,0.0,0.0,16,0
440,1,49,5,0,197,1.0,1.0,0.0,0.0,0.04,255,8,0.03,1.0,1.0,0.0,0.0,21,0
441,1,49,5,0,232,1.0,1.0,0.0,0.0,0.05,255,20,0.08,1.0,1.0,0.0,0.0,21,0
442,1,54,5,0,5,1.0,0.71,0.0,0.0,1.0,147,130,0.44,0.99,0.5,0.0,0.0,17,0
443,1,49,5,0,262,1.0,1.0,0.0,0.0,0.06,255,11,0.04,1.0,1.0,0.0,0.0,21,0
444,1,11,5,0,201,1.0,1.0,0.0,0.0,0.0,255,20,0.08,1.0,1.0,0.0,0.0,18,0
445,1,19,5,0,237,1.0,1.0,0.0,0.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,19,0
446,1,49,5,0,149,1.0,1.0,0.0,0.0,0.09,255,5,0.02,1.0,1.0,0.0,0.0,21,0
447,1,60,5,0,72,1.0,1.0,0.0,0.0,0.25,255,51,0.2,1.0,1.0,0.0,0.0,19,0
448,1,26,5,0,140,1.0,1.0,0.0,0.0,0.14,255,20,0.08,1.0,1.0,0.0,0.0,18,0
449,1,2,5,0,297,1.0,1.0,0.0,0.0,0.06,255,19,0.07,1.0,1.0,0.0,0.0,20,0
450,1,59,5,0,134,1.0,1.0,0.0,0.0,0.13,255,5,0.02,1.0,1.0,0.0,0.0,18,0
451,1,49,5,0,215,1.0,1.0,0.0,0.0,0.08,255,6,0.02,1.0,1.0,0.0,0.0,21,0
452,1,49,5,0,197,0.99,1.0,0.0,0.0,0.09,255,1,0.0,1.0,1.0,0.0,0.0,18,0
453,1,49,5,0,82,1.0,1.0,0.0,0.0,0.01,255,20,0.08,1.0,1.0,0.0,0.0,19,0
454,1,49,5,0,200,1.0,1.0,0.0,0.0,0.09,255,3,0.01,1.0,1.0,0.0,0.0,18,0
455,1,21,5,0,258,1.0,1.0,0.0,0.0,0.08,255,20,0.08,1.0,1.0,0.0,0.0,19,0
456,1,49,5,0,160,1.0,1.0,0.0,0.0,0.08,255,12,0.05,1.0,1.0,0.0,0.0,21,0
